,order_id,order_date,order_time
1805,801,2015-01-14,13:10:53
1817,802,2015-01-14,13:23:47
1819,803,2015-01-14,13:37:51
1820,804,2015-01-14,13:42:01
1821,805,2015-01-14,14:07:52
1823,806,2015-01-14,14:12:22
1824,807,2015-01-14,14:15:29
1825,808,2015-01-14,14:15:32
1826,809,2015-01-14,14:26:17
1827,810,2015-01-14,14:48:30
1828,811,2015-01-14,14:48:56
1829,812,2015-01-14,15:37:45
1831,813,2015-01-14,16:09:29
1833,814,2015-01-14,16:21:23
1835,815,2015-01-14,16:38:00
1836,816,2015-01-14,17:04:08
1838,817,2015-01-14,17:10:38
1842,818,2015-01-14,17:15:50
1845,819,2015-01-14,17:21:39
1847,820,2015-01-14,17:24:09
1849,821,2015-01-14,17:37:26
1850,822,2015-01-14,17:38:53
1851,823,2015-01-14,17:42:17
1854,824,2015-01-14,17:53:41
1858,825,2015-01-14,18:06:06
1860,826,2015-01-14,18:06:14
1863,827,2015-01-14,18:09:48
1865,828,2015-01-14,18:23:55
1867,829,2015-01-14,18:27:42
1871,830,2015-01-14,18:38:17
1874,831,2015-01-14,18:38:20
1878,832,2015-01-14,18:47:06
1879,833,2015-01-14,19:07:45
1881,834,2015-01-14,19:25:16
1885,835,2015-01-14,19:56:01
1889,836,2015-01-14,20:08:08
1893,837,2015-01-14,20:12:27
1894,838,2015-01-14,20:33:57
1897,839,2015-01-14,20:40:40
1898,840,2015-01-14,20:46:12
1899,841,2015-01-14,20:57:40
1900,842,2015-01-14,21:09:39
1903,843,2015-01-14,21:32:21
1904,844,2015-01-14,21:36:58
1905,845,2015-01-14,21:42:56
1909,846,2015-01-14,22:16:24
1911,847,2015-01-15,11:37:03
1912,848,2015-01-15,11:56:46
1913,849,2015-01-15,12:08:30
1917,850,2015-01-15,12:15:35
1920,851,2015-01-15,12:20:22
1921,852,2015-01-15,12:33:51
1922,853,2015-01-15,12:36:39
1923,854,2015-01-15,12:51:19
1925,855,2015-01-15,12:56:54
1930,856,2015-01-15,12:59:20
1931,857,2015-01-15,13:01:53
1932,858,2015-01-15,13:03:42
1935,859,2015-01-15,13:05:13
1939,860,2015-01-15,13:07:53
1941,861,2015-01-15,13:08:44
1942,862,2015-01-15,13:10:45
1943,863,2015-01-15,13:12:29
1944,864,2015-01-15,14:04:23
1953,865,2015-01-15,14:10:00
1954,866,2015-01-15,14:18:09
1955,867,2015-01-15,14:19:28
1957,868,2015-01-15,14:27:25
1958,869,2015-01-15,14:31:43
1960,870,2015-01-15,14:38:31
1962,871,2015-01-15,14:45:22
1963,872,2015-01-15,14:48:37
1964,873,2015-01-15,15:06:15
1965,874,2015-01-15,15:20:36
1967,875,2015-01-15,15:23:21
1968,876,2015-01-15,15:27:03
1971,877,2015-01-15,15:32:59
1972,878,2015-01-15,16:05:58
1973,879,2015-01-15,16:12:57
1976,880,2015-01-15,16:19:26
1978,881,2015-01-15,16:40:04
1980,882,2015-01-15,16:44:46
1983,883,2015-01-15,16:56:05
1987,884,2015-01-15,16:57:15
1988,885,2015-01-15,16:57:55
1992,886,2015-01-15,17:05:35
1995,887,2015-01-15,17:13:58
1997,888,2015-01-15,17:14:27
1999,889,2015-01-15,17:27:51
2000,890,2015-01-15,17:32:25
2001,891,2015-01-15,17:43:34
2002,892,2015-01-15,18:04:29
2004,893,2015-01-15,18:15:22
2005,894,2015-01-15,18:17:26
2006,895,2015-01-15,18:18:11
2009,896,2015-01-15,18:27:28
2011,897,2015-01-15,18:53:07
2014,898,2015-01-15,18:56:49
2015,899,2015-01-15,19:06:14
2017,900,2015-01-15,19:09:51
2019,901,2015-01-15,19:16:11
2020,902,2015-01-15,19:21:00
2021,903,2015-01-15,19:27:22
2024,904,2015-01-15,20:07:01
2026,905,2015-01-15,20:12:06
2029,906,2015-01-15,20:51:59
2031,907,2015-01-15,20:54:32
2032,908,2015-01-15,21:42:32
2034,909,2015-01-16,11:19:25
2037,910,2015-01-16,11:25:40
2040,911,2015-01-16,11:36:00
2042,912,2015-01-16,11:39:48
2043,913,2015-01-16,11:55:24
2044,914,2015-01-16,12:14:22
2045,915,2015-01-16,12:20:22
2053,916,2015-01-16,12:30:09
2057,917,2015-01-16,12:34:15
2058,918,2015-01-16,13:06:04
2059,919,2015-01-16,13:11:15
2060,920,2015-01-16,13:16:55
2062,921,2015-01-16,13:18:32
2064,922,2015-01-16,13:19:43
2067,923,2015-01-16,13:23:29
2069,924,2015-01-16,13:27:57
2071,925,2015-01-16,13:42:47
2072,926,2015-01-16,13:51:38
2076,927,2015-01-16,13:59:21
2085,928,2015-01-16,14:14:40
2087,929,2015-01-16,14:24:45
2088,930,2015-01-16,15:00:11
2091,931,2015-01-16,15:27:24
2094,932,2015-01-16,15:33:19
2096,933,2015-01-16,15:49:05
2097,934,2015-01-16,15:55:24
2098,935,2015-01-16,16:14:59
2102,936,2015-01-16,16:19:19
2103,937,2015-01-16,16:20:32
2104,938,2015-01-16,16:43:09
2107,939,2015-01-16,16:59:23
2109,940,2015-01-16,17:05:08
2112,941,2015-01-16,17:09:08
2114,942,2015-01-16,17:18:37
2116,943,2015-01-16,17:22:00
2117,944,2015-01-16,17:54:33
2118,945,2015-01-16,17:58:38
2122,946,2015-01-16,18:00:48
2126,947,2015-01-16,18:13:15
2129,948,2015-01-16,18:42:17
2133,949,2015-01-16,18:52:18
2135,950,2015-01-16,18:57:56
2136,951,2015-01-16,19:03:46
2137,952,2015-01-16,19:05:35
2141,953,2015-01-16,19:12:08
2144,954,2015-01-16,19:14:03
2145,955,2015-01-16,19:24:16
2148,956,2015-01-16,19:24:40
2150,957,2015-01-16,19:32:12
2154,958,2015-01-16,19:33:33
2155,959,2015-01-16,19:34:00
2157,960,2015-01-16,19:35:00
2158,961,2015-01-16,19:42:20
2160,962,2015-01-16,19:55:17
2162,963,2015-01-16,20:06:41
2165,964,2015-01-16,20:24:37
2167,965,2015-01-16,20:41:02
2171,966,2015-01-16,20:59:17
2173,967,2015-01-16,21:03:33
2174,968,2015-01-16,21:23:01
2176,969,2015-01-16,21:36:19
2177,970,2015-01-16,21:44:35
2179,971,2015-01-16,21:46:20
2183,972,2015-01-16,22:03:09
2185,973,2015-01-16,22:06:08
2186,974,2015-01-16,22:06:53
2187,975,2015-01-16,22:10:21
2189,976,2015-01-17,11:53:19
2190,977,2015-01-17,12:01:58
2192,978,2015-01-17,12:24:36
2203,979,2015-01-17,12:57:28
2204,980,2015-01-17,12:58:36
2210,981,2015-01-17,13:56:46
2211,982,2015-01-17,14:12:58
2215,983,2015-01-17,14:29:31
2216,984,2015-01-17,14:33:55
2217,985,2015-01-17,14:34:50
2220,986,2015-01-17,14:35:25
2221,987,2015-01-17,14:41:14
2224,988,2015-01-17,14:44:56
2225,989,2015-01-17,15:08:38
2226,990,2015-01-17,15:30:10
2227,991,2015-01-17,15:43:27
2229,992,2015-01-17,15:49:31
2230,993,2015-01-17,16:16:59
2231,994,2015-01-17,16:19:42
2235,995,2015-01-17,16:57:30
2236,996,2015-01-17,17:11:07
2240,997,2015-01-17,17:16:26
2241,998,2015-01-17,17:19:16
2242,999,2015-01-17,17:21:24
2243,1000,2015-01-17,17:24:24
2245,1001,2015-01-17,17:28:05
2248,1002,2015-01-17,17:29:41
2250,1003,2015-01-17,17:31:16
2253,1004,2015-01-17,17:44:05
2254,1005,2015-01-17,17:49:51
2256,1006,2015-01-17,18:28:12
2258,1007,2015-01-17,18:35:22
2259,1008,2015-01-17,18:49:59
2261,1009,2015-01-17,18:58:24
2263,1010,2015-01-17,19:15:11
2266,1011,2015-01-17,19:20:20
2267,1012,2015-01-17,19:25:32
2269,1013,2015-01-17,19:26:40
2271,1014,2015-01-17,19:38:17
2275,1015,2015-01-17,19:42:51
2276,1016,2015-01-17,19:44:36
2279,1017,2015-01-17,20:13:32
2280,1018,2015-01-17,20:38:50
2283,1019,2015-01-17,20:50:54
2286,1020,2015-01-17,21:04:20
2290,1021,2015-01-17,21:11:31
2294,1022,2015-01-17,21:16:01
2295,1023,2015-01-17,21:20:18
2296,1024,2015-01-17,21:21:23
2297,1025,2015-01-17,21:49:00
2300,1026,2015-01-17,21:55:05
2302,1027,2015-01-17,21:57:02
2303,1028,2015-01-17,22:02:45
2305,1029,2015-01-17,22:06:27
2307,1030,2015-01-17,22:13:59
2311,1031,2015-01-18,11:39:03
2313,1032,2015-01-18,11:45:13
2314,1033,2015-01-18,11:54:13
2315,1034,2015-01-18,12:07:59
2323,1035,2015-01-18,12:13:15
2327,1036,2015-01-18,12:49:29
2331,1037,2015-01-18,13:04:54
2335,1038,2015-01-18,13:14:59
2337,1039,2015-01-18,13:33:31
2338,1040,2015-01-18,13:56:05
2340,1041,2015-01-18,13:59:47
2341,1042,2015-01-18,14:06:19
2342,1043,2015-01-18,14:07:36
2350,1044,2015-01-18,14:20:16
2351,1045,2015-01-18,14:22:14
2352,1046,2015-01-18,14:39:33
2353,1047,2015-01-18,14:50:37
2356,1048,2015-01-18,14:53:25
2357,1049,2015-01-18,14:57:48
2358,1050,2015-01-18,15:05:54
2359,1051,2015-01-18,15:08:45
2360,1052,2015-01-18,15:28:12
2362,1053,2015-01-18,15:43:17
2365,1054,2015-01-18,15:56:04
2367,1055,2015-01-18,16:07:14
2368,1056,2015-01-18,16:12:18
2371,1057,2015-01-18,16:18:37
2373,1058,2015-01-18,16:30:09
2374,1059,2015-01-18,16:30:14
2378,1060,2015-01-18,16:39:46
2380,1061,2015-01-18,17:17:02
2382,1062,2015-01-18,17:21:38
2384,1063,2015-01-18,17:28:29
2387,1064,2015-01-18,17:30:00
2388,1065,2015-01-18,17:48:16
2392,1066,2015-01-18,18:10:50
2396,1067,2015-01-18,18:13:43
2399,1068,2015-01-18,18:16:32
2401,1069,2015-01-18,18:19:47
2404,1070,2015-01-18,18:21:27
2406,1071,2015-01-18,18:27:40
2409,1072,2015-01-18,18:32:32
2412,1073,2015-01-18,18:42:02
2415,1074,2015-01-18,19:01:54
2416,1075,2015-01-18,19:15:17
2417,1076,2015-01-18,19:36:15
2419,1077,2015-01-18,20:13:25
2420,1078,2015-01-18,20:20:42
2422,1079,2015-01-18,20:45:11
2425,1080,2015-01-18,21:22:58
2429,1081,2015-01-18,21:27:05
2430,1082,2015-01-19,11:16:43
2432,1083,2015-01-19,11:19:51
2433,1084,2015-01-19,11:27:33
2434,1085,2015-01-19,11:37:05
2437,1086,2015-01-19,11:57:17
2439,1087,2015-01-19,11:57:38
2441,1088,2015-01-19,12:00:52
2446,1089,2015-01-19,12:03:57
2449,1090,2015-01-19,12:14:24
2456,1091,2015-01-19,12:20:28
2457,1092,2015-01-19,12:23:38
2460,1093,2015-01-19,12:33:24
2465,1094,2015-01-19,12:33:50
2467,1095,2015-01-19,12:47:24
2469,1096,2015-01-19,12:56:45
2481,1097,2015-01-19,13:02:07
2482,1098,2015-01-19,13:25:39
2484,1099,2015-01-19,13:33:24
2486,1100,2015-01-19,13:34:27
2491,1101,2015-01-19,13:36:26
2492,1102,2015-01-19,14:03:20
2493,1103,2015-01-19,14:08:12
2494,1104,2015-01-19,14:39:45
2498,1105,2015-01-19,15:13:54
2501,1106,2015-01-19,15:17:39
2502,1107,2015-01-19,15:45:44
2503,1108,2015-01-19,16:18:49
2504,1109,2015-01-19,16:20:22
2506,1110,2015-01-19,16:33:35
2508,1111,2015-01-19,16:35:46
2509,1112,2015-01-19,16:46:00
2513,1113,2015-01-19,17:00:44
2515,1114,2015-01-19,17:00:53
2517,1115,2015-01-19,17:08:55
2519,1116,2015-01-19,17:09:15
2523,1117,2015-01-19,17:13:25
2524,1118,2015-01-19,17:19:49
2525,1119,2015-01-19,17:42:23
2527,1120,2015-01-19,17:46:46
2529,1121,2015-01-19,18:15:08
2531,1122,2015-01-19,18:16:44
2535,1123,2015-01-19,18:21:36
2537,1124,2015-01-19,18:29:26
2539,1125,2015-01-19,18:45:40
2541,1126,2015-01-19,18:48:46
2542,1127,2015-01-19,18:53:52
2545,1128,2015-01-19,18:59:54
2547,1129,2015-01-19,19:00:20
2550,1130,2015-01-19,19:03:05
2552,1131,2015-01-19,19:06:42
2554,1132,2015-01-19,19:51:37
2558,1133,2015-01-19,19:59:17
2562,1134,2015-01-19,20:05:41
2563,1135,2015-01-19,21:15:41
2564,1136,2015-01-19,21:59:06
2567,1137,2015-01-19,22:13:28
2569,1138,2015-01-20,11:21:49
2570,1139,2015-01-20,11:25:59
2574,1140,2015-01-20,11:31:16
2579,1141,2015-01-20,11:35:08
2580,1142,2015-01-20,11:36:48
2581,1143,2015-01-20,11:37:33
2584,1144,2015-01-20,12:02:21
2586,1145,2015-01-20,12:04:15
2590,1146,2015-01-20,12:12:00
2591,1147,2015-01-20,12:12:25
2592,1148,2015-01-20,12:17:42
2594,1149,2015-01-20,12:22:41
2596,1150,2015-01-20,12:39:05
2608,1151,2015-01-20,12:43:36
2609,1152,2015-01-20,12:44:23
2610,1153,2015-01-20,12:56:30
2621,1154,2015-01-20,12:59:38
2624,1155,2015-01-20,13:05:11
2625,1156,2015-01-20,13:14:15
2626,1157,2015-01-20,13:16:58
2628,1158,2015-01-20,13:17:45
2631,1159,2015-01-20,14:06:41
2632,1160,2015-01-20,14:14:54
2635,1161,2015-01-20,14:21:41
2636,1162,2015-01-20,14:40:02
2638,1163,2015-01-20,14:47:28
2639,1164,2015-01-20,15:13:31
2641,1165,2015-01-20,15:15:26
2643,1166,2015-01-20,15:25:08
2644,1167,2015-01-20,15:28:09
2645,1168,2015-01-20,15:58:05
2646,1169,2015-01-20,16:08:25
2649,1170,2015-01-20,16:37:24
2650,1171,2015-01-20,16:41:58
2651,1172,2015-01-20,16:53:23
2653,1173,2015-01-20,16:57:05
2655,1174,2015-01-20,17:02:58
2657,1175,2015-01-20,17:05:14
2661,1176,2015-01-20,17:05:19
2665,1177,2015-01-20,17:27:29
2667,1178,2015-01-20,18:01:13
2668,1179,2015-01-20,18:02:28
2669,1180,2015-01-20,18:12:31
2671,1181,2015-01-20,18:17:53
2672,1182,2015-01-20,18:33:48
2676,1183,2015-01-20,18:51:30
2678,1184,2015-01-20,19:04:35
2679,1185,2015-01-20,19:10:26
2680,1186,2015-01-20,19:19:55
2682,1187,2015-01-20,19:21:40
2683,1188,2015-01-20,19:25:25
2684,1189,2015-01-20,19:40:47
2685,1190,2015-01-20,19:43:15
2687,1191,2015-01-20,19:56:41
2689,1192,2015-01-20,20:15:27
2690,1193,2015-01-20,20:26:22
2694,1194,2015-01-20,20:27:18
2696,1195,2015-01-20,20:39:52
2699,1196,2015-01-20,20:44:41
2701,1197,2015-01-20,20:53:41
2702,1198,2015-01-20,22:02:08
2703,1199,2015-01-20,22:10:20
2704,1200,2015-01-20,22:14:41
2706,1201,2015-01-20,22:40:10
2708,1202,2015-01-21,11:50:26
2709,1203,2015-01-21,11:54:22
2710,1204,2015-01-21,12:23:38
2714,1205,2015-01-21,12:29:13
2715,1206,2015-01-21,12:38:38
2725,1207,2015-01-21,12:52:42
2727,1208,2015-01-21,13:03:21
2728,1209,2015-01-21,13:13:52
2730,1210,2015-01-21,13:20:41
2731,1211,2015-01-21,13:37:51
2732,1212,2015-01-21,13:42:25
2734,1213,2015-01-21,13:58:53
2736,1214,2015-01-21,14:00:05
2747,1215,2015-01-21,14:02:04
2748,1216,2015-01-21,14:08:29
2749,1217,2015-01-21,14:26:35
2750,1218,2015-01-21,14:27:30
2754,1219,2015-01-21,15:13:10
2758,1220,2015-01-21,15:20:03
2759,1221,2015-01-21,15:23:36
2761,1222,2015-01-21,15:32:23
2763,1223,2015-01-21,15:36:37
2764,1224,2015-01-21,15:45:47
2766,1225,2015-01-21,15:59:07
2768,1226,2015-01-21,16:10:57
2772,1227,2015-01-21,16:20:21
2773,1228,2015-01-21,16:26:36
2775,1229,2015-01-21,16:28:19
2776,1230,2015-01-21,16:38:28
2780,1231,2015-01-21,16:45:04
2782,1232,2015-01-21,16:50:36
2786,1233,2015-01-21,17:11:27
2790,1234,2015-01-21,17:36:59
2792,1235,2015-01-21,17:55:58
2795,1236,2015-01-21,17:56:32
2796,1237,2015-01-21,18:10:40
2798,1238,2015-01-21,18:18:51
2802,1239,2015-01-21,18:22:29
2803,1240,2015-01-21,18:40:50
2806,1241,2015-01-21,18:43:02
2809,1242,2015-01-21,18:50:51
2813,1243,2015-01-21,19:02:27
2815,1244,2015-01-21,19:24:32
2819,1245,2015-01-21,19:26:35
2820,1246,2015-01-21,19:36:04
2823,1247,2015-01-21,19:54:37
2826,1248,2015-01-21,20:13:51
2827,1249,2015-01-21,20:40:44
2829,1250,2015-01-21,21:09:08
2833,1251,2015-01-21,21:12:37
2834,1252,2015-01-21,21:32:07
2835,1253,2015-01-22,11:34:52
2837,1254,2015-01-22,11:56:03
2839,1255,2015-01-22,12:05:34
2842,1256,2015-01-22,12:06:15
2843,1257,2015-01-22,12:07:53
2846,1258,2015-01-22,12:18:53
2847,1259,2015-01-22,12:22:47
2848,1260,2015-01-22,12:31:07
2849,1261,2015-01-22,12:32:00
2853,1262,2015-01-22,12:32:33
2854,1263,2015-01-22,12:39:12
2855,1264,2015-01-22,12:58:30
2857,1265,2015-01-22,12:59:26
2868,1266,2015-01-22,12:59:51
2870,1267,2015-01-22,13:01:27
2871,1268,2015-01-22,13:01:39
2874,1269,2015-01-22,13:04:41
2875,1270,2015-01-22,13:12:15
2876,1271,2015-01-22,13:14:17
2879,1272,2015-01-22,13:14:37
2881,1273,2015-01-22,13:21:57
2882,1274,2015-01-22,13:24:14
2895,1275,2015-01-22,13:26:25
2896,1276,2015-01-22,13:46:36
2897,1277,2015-01-22,13:46:44
2899,1278,2015-01-22,14:07:34
2903,1279,2015-01-22,14:16:38
2905,1280,2015-01-22,14:44:54
2906,1281,2015-01-22,15:13:10
2907,1282,2015-01-22,15:16:54
2909,1283,2015-01-22,15:47:42
2913,1284,2015-01-22,15:53:38
2915,1285,2015-01-22,16:18:42
2917,1286,2015-01-22,16:29:13
2919,1287,2015-01-22,16:38:25
2920,1288,2015-01-22,17:10:07
2921,1289,2015-01-22,17:11:54
2923,1290,2015-01-22,17:17:19
2927,1291,2015-01-22,17:20:13
2931,1292,2015-01-22,17:35:48
2933,1293,2015-01-22,17:37:59
2934,1294,2015-01-22,17:43:01
2936,1295,2015-01-22,17:44:59
2939,1296,2015-01-22,17:46:53
2941,1297,2015-01-22,17:51:53
2945,1298,2015-01-22,17:54:25
2948,1299,2015-01-22,17:56:07
2951,1300,2015-01-22,18:28:51
2953,1301,2015-01-22,18:42:08
2957,1302,2015-01-22,18:44:04
2959,1303,2015-01-22,18:53:13
2963,1304,2015-01-22,19:02:50
2964,1305,2015-01-22,19:24:01
2965,1306,2015-01-22,19:35:25
2967,1307,2015-01-22,19:39:20
2968,1308,2015-01-22,19:43:14
2969,1309,2015-01-22,20:04:42
2970,1310,2015-01-22,20:19:33
2972,1311,2015-01-22,20:21:28
2974,1312,2015-01-22,20:23:41
2975,1313,2015-01-22,20:24:29
2976,1314,2015-01-22,20:40:55
2979,1315,2015-01-22,20:46:44
2981,1316,2015-01-22,20:48:12
2982,1317,2015-01-22,21:00:41
2983,1318,2015-01-22,21:36:48
2985,1319,2015-01-22,22:24:05
2988,1320,2015-01-22,23:02:31
2990,1321,2015-01-23,11:17:12
2993,1322,2015-01-23,11:28:28
2995,1323,2015-01-23,11:45:37
3004,1324,2015-01-23,11:46:56
3007,1325,2015-01-23,11:50:45
3010,1326,2015-01-23,12:00:54
3012,1327,2015-01-23,12:01:01
3013,1328,2015-01-23,12:29:42
3014,1329,2015-01-23,12:49:11
3015,1330,2015-01-23,12:54:53
3017,1331,2015-01-23,12:54:56
3020,1332,2015-01-23,12:55:29
3021,1333,2015-01-23,12:57:07
3023,1334,2015-01-23,13:00:58
3024,1335,2015-01-23,13:10:36
3025,1336,2015-01-23,13:14:10
3026,1337,2015-01-23,13:44:49
3027,1338,2015-01-23,13:47:01
3030,1339,2015-01-23,14:10:45
3032,1340,2015-01-23,14:12:26
3038,1341,2015-01-23,14:15:37
3042,1342,2015-01-23,14:17:05
3043,1343,2015-01-23,14:29:11
3044,1344,2015-01-23,14:58:58
3045,1345,2015-01-23,15:01:02
3047,1346,2015-01-23,15:25:17
3049,1347,2015-01-23,15:32:59
3052,1348,2015-01-23,15:50:01
3053,1349,2015-01-23,16:03:08
3055,1350,2015-01-23,16:05:24
3057,1351,2015-01-23,16:06:00
3059,1352,2015-01-23,16:12:21
3062,1353,2015-01-23,16:21:26
3064,1354,2015-01-23,16:22:21
3065,1355,2015-01-23,16:30:25
3067,1356,2015-01-23,17:11:00
3069,1357,2015-01-23,17:17:58
3071,1358,2015-01-23,17:24:07
3072,1359,2015-01-23,17:31:29
3073,1360,2015-01-23,17:33:33
3074,1361,2015-01-23,17:46:31
3076,1362,2015-01-23,17:46:43
3078,1363,2015-01-23,17:46:45
3082,1364,2015-01-23,17:50:42
3085,1365,2015-01-23,17:54:47
3086,1366,2015-01-23,18:07:49
3088,1367,2015-01-23,18:09:22
3092,1368,2015-01-23,18:22:01
3094,1369,2015-01-23,18:31:59
3096,1370,2015-01-23,18:45:57
3098,1371,2015-01-23,18:54:00
3099,1372,2015-01-23,18:57:10
3101,1373,2015-01-23,19:00:30
3103,1374,2015-01-23,19:06:56
3105,1375,2015-01-23,19:12:48
3108,1376,2015-01-23,19:13:06
3109,1377,2015-01-23,19:19:20
3113,1378,2015-01-23,19:23:24
3115,1379,2015-01-23,19:33:07
3118,1380,2015-01-23,19:51:21
3121,1381,2015-01-23,20:08:54
3124,1382,2015-01-23,20:11:35
3127,1383,2015-01-23,20:24:59
3128,1384,2015-01-23,20:31:01
3130,1385,2015-01-23,20:57:30
3132,1386,2015-01-23,21:01:24
3134,1387,2015-01-23,21:11:38
3137,1388,2015-01-23,22:04:12
3138,1389,2015-01-23,22:05:37
3139,1390,2015-01-24,11:38:40
3140,1391,2015-01-24,12:26:08
3144,1392,2015-01-24,12:37:39
3146,1393,2015-01-24,12:43:03
3148,1394,2015-01-24,13:25:55
3149,1395,2015-01-24,13:32:52
3150,1396,2015-01-24,13:34:33
3151,1397,2015-01-24,13:56:25
3152,1398,2015-01-24,14:04:36
3158,1399,2015-01-24,14:07:38
3162,1400,2015-01-24,14:08:26
3163,1401,2015-01-24,14:20:17
3164,1402,2015-01-24,14:23:57
3167,1403,2015-01-24,14:44:46
3168,1404,2015-01-24,14:59:38
3170,1405,2015-01-24,15:00:13
3173,1406,2015-01-24,15:08:57
3174,1407,2015-01-24,15:17:06
3175,1408,2015-01-24,16:05:14
3177,1409,2015-01-24,16:06:10
3178,1410,2015-01-24,16:17:38
3181,1411,2015-01-24,16:36:53
3184,1412,2015-01-24,16:39:31
3186,1413,2015-01-24,16:48:03
3190,1414,2015-01-24,16:49:15
3191,1415,2015-01-24,17:04:22
3192,1416,2015-01-24,17:18:39
3196,1417,2015-01-24,17:31:05
3200,1418,2015-01-24,17:50:34
3201,1419,2015-01-24,18:07:48
3203,1420,2015-01-24,18:10:44
3206,1421,2015-01-24,18:17:01
3207,1422,2015-01-24,18:26:42
3209,1423,2015-01-24,18:32:23
3212,1424,2015-01-24,18:43:24
3214,1425,2015-01-24,18:50:51
3217,1426,2015-01-24,19:06:06
3218,1427,2015-01-24,19:26:06
3221,1428,2015-01-24,19:33:57
3223,1429,2015-01-24,19:36:22
3227,1430,2015-01-24,19:39:56
3230,1431,2015-01-24,19:40:03
3231,1432,2015-01-24,19:41:52
3234,1433,2015-01-24,19:43:23
3236,1434,2015-01-24,19:43:40
3238,1435,2015-01-24,19:44:56
3242,1436,2015-01-24,19:46:06
3245,1437,2015-01-24,19:47:50
3246,1438,2015-01-24,19:54:07
3248,1439,2015-01-24,19:56:32
3250,1440,2015-01-24,19:56:33
3251,1441,2015-01-24,20:13:00
3253,1442,2015-01-24,20:21:20
3257,1443,2015-01-24,20:23:34
3259,1444,2015-01-24,20:29:10
3260,1445,2015-01-24,20:29:40
3264,1446,2015-01-24,20:40:47
3266,1447,2015-01-24,20:41:28
3268,1448,2015-01-24,20:59:29
3269,1449,2015-01-24,21:12:27
3271,1450,2015-01-24,21:23:08
3275,1451,2015-01-24,21:23:59
3279,1452,2015-01-24,22:32:11
3281,1453,2015-01-25,12:24:36
3285,1454,2015-01-25,12:27:51
3287,1455,2015-01-25,13:30:03
3288,1456,2015-01-25,13:35:14
3289,1457,2015-01-25,13:35:53
3299,1458,2015-01-25,13:46:05
3303,1459,2015-01-25,14:01:11
3305,1460,2015-01-25,14:17:13
3306,1461,2015-01-25,14:21:02
3311,1462,2015-01-25,14:32:07
3312,1463,2015-01-25,14:32:44
3313,1464,2015-01-25,14:43:49
3314,1465,2015-01-25,14:45:05
3316,1466,2015-01-25,14:48:05
3318,1467,2015-01-25,14:50:29
3319,1468,2015-01-25,15:05:16
3321,1469,2015-01-25,15:23:21
3323,1470,2015-01-25,15:29:05
3325,1471,2015-01-25,16:07:00
3329,1472,2015-01-25,16:32:36
3331,1473,2015-01-25,16:36:54
3333,1474,2015-01-25,16:52:12
3335,1475,2015-01-25,16:59:21
3339,1476,2015-01-25,17:05:06
3340,1477,2015-01-25,17:08:54
3341,1478,2015-01-25,17:26:23
3345,1479,2015-01-25,17:30:14
3347,1480,2015-01-25,17:48:20
3349,1481,2015-01-25,18:12:26
3351,1482,2015-01-25,18:32:16
3352,1483,2015-01-25,18:39:10
3355,1484,2015-01-25,18:57:43
3358,1485,2015-01-25,19:05:15
3360,1486,2015-01-25,19:09:03
3361,1487,2015-01-25,19:41:47
3362,1488,2015-01-25,19:49:28
3364,1489,2015-01-25,20:01:54
3365,1490,2015-01-25,20:07:13
3369,1491,2015-01-25,20:19:40
3370,1492,2015-01-25,20:46:56
3374,1493,2015-01-25,21:00:40
3375,1494,2015-01-25,21:01:50
3378,1495,2015-01-25,21:17:32
3381,1496,2015-01-25,21:32:38
3382,1497,2015-01-26,11:15:57
3385,1498,2015-01-26,11:25:10
3386,1499,2015-01-26,11:33:33
3387,1500,2015-01-26,11:52:57
3391,1501,2015-01-26,12:03:55
3395,1502,2015-01-26,12:04:48
3397,1503,2015-01-26,12:10:49
3398,1504,2015-01-26,12:44:38
3408,1505,2015-01-26,12:47:34
3412,1506,2015-01-26,12:56:04
3413,1507,2015-01-26,13:02:45
3414,1508,2015-01-26,13:03:59
3415,1509,2015-01-26,13:08:25
3420,1510,2015-01-26,13:15:18
3421,1511,2015-01-26,13:24:17
3422,1512,2015-01-26,13:27:32
3423,1513,2015-01-26,13:46:01
3425,1514,2015-01-26,13:51:21
3427,1515,2015-01-26,13:52:36
3428,1516,2015-01-26,13:54:36
3430,1517,2015-01-26,13:56:01
3431,1518,2015-01-26,14:00:13
3432,1519,2015-01-26,14:21:10
3433,1520,2015-01-26,14:25:20
3435,1521,2015-01-26,14:32:57
3437,1522,2015-01-26,14:35:32
3441,1523,2015-01-26,14:38:13
3442,1524,2015-01-26,14:47:17
3443,1525,2015-01-26,14:47:46
3444,1526,2015-01-26,14:55:06
3445,1527,2015-01-26,15:14:30
3447,1528,2015-01-26,15:24:38
3448,1529,2015-01-26,15:35:32
3450,1530,2015-01-26,15:49:09
3452,1531,2015-01-26,15:58:50
3453,1532,2015-01-26,16:04:46
3455,1533,2015-01-26,16:08:02
3457,1534,2015-01-26,16:21:23
3460,1535,2015-01-26,16:38:21
3464,1536,2015-01-26,16:52:11
3467,1537,2015-01-26,17:04:54
3468,1538,2015-01-26,17:06:36
3471,1539,2015-01-26,18:03:43
3474,1540,2015-01-26,18:08:56
3476,1541,2015-01-26,18:10:06
3477,1542,2015-01-26,18:37:22
3481,1543,2015-01-26,19:21:11
3483,1544,2015-01-26,19:32:50
3485,1545,2015-01-26,19:33:23
3486,1546,2015-01-26,19:42:41
